"row_id";"order_id";"order_date";"ship_date";"ship_mode";"customer_id";"product_id";"country";"city";"state";"postal_code";"region";"sales";"quantity";"discount";"profit"
2492;"CA-2014-113579";"2014-12-13";"2014-12-15";"Second Class";"KD-16345";"OFF-PA-10001457";"United States";"Los Angeles";"California";90049;"West";90.24;6;0.0;41.5104
2493;"CA-2014-144624";"2014-11-19";"2014-11-23";"Standard Class";"JM-15865";"TEC-PH-10002885";"United States";"Jamestown";"New York";14701;"East";4548.81;7;0.0;1228.1787
2494;"CA-2016-146206";"2016-09-10";"2016-09-14";"Second Class";"KT-16480";"FUR-TA-10004086";"United States";"Houston";"Texas";77095;"Central";300.93;5;0.3;-34.392
2495;"CA-2016-146206";"2016-09-10";"2016-09-14";"Second Class";"KT-16480";"TEC-PH-10000895";"United States";"Houston";"Texas";77095;"Central";719.96;5;0.2;53.997
2496;"CA-2014-136644";"2014-06-16";"2014-06-22";"Standard Class";"SC-20575";"FUR-CH-10000225";"United States";"Mishawaka";"Indiana";46544;"Central";647.84;8;0.0;32.392
2497;"CA-2015-122371";"2015-09-26";"2015-10-01";"Standard Class";"BS-11800";"OFF-ST-10002370";"United States";"San Diego";"California";92037;"West";64.17;3;0.0;18.6093
2498;"CA-2015-122371";"2015-09-26";"2015-10-01";"Standard Class";"BS-11800";"OFF-EN-10000056";"United States";"San Diego";"California";92037;"West";124.46;2;0.0;58.4962
2499;"CA-2016-126935";"2016-05-19";"2016-05-24";"Standard Class";"BT-11395";"OFF-BI-10004817";"United States";"San Francisco";"California";94109;"West";9.584;1;0.2;3.3544
2500;"US-2017-133781";"2017-06-22";"2017-06-23";"First Class";"DC-12850";"OFF-EN-10004483";"United States";"Miami";"Florida";33178;"South";37.608;3;0.2;12.6927
2501;"CA-2017-131618";"2017-06-17";"2017-06-20";"First Class";"LS-17200";"OFF-PA-10001892";"United States";"Skokie";"Illinois";60076;"Central";12.224;2;0.2;4.4312
2502;"CA-2017-131618";"2017-06-17";"2017-06-20";"First Class";"LS-17200";"OFF-BI-10000546";"United States";"Skokie";"Illinois";60076;"Central";2.304;4;0.8;-3.5712
2503;"CA-2017-131618";"2017-06-17";"2017-06-20";"First Class";"LS-17200";"OFF-BI-10001294";"United States";"Skokie";"Illinois";60076;"Central";9.36;4;0.8;-16.38
2504;"CA-2016-149482";"2016-11-14";"2016-11-19";"Standard Class";"RR-19315";"OFF-LA-10000248";"United States";"San Francisco";"California";94110;"West";7.38;2;0.0;3.4686
2505;"CA-2014-143917";"2014-07-25";"2014-07-27";"Second Class";"KL-16645";"OFF-ST-10001228";"United States";"San Francisco";"California";94122;"West";53.72;4;0.0;15.0416
2506;"CA-2014-143917";"2014-07-25";"2014-07-27";"Second Class";"KL-16645";"OFF-SU-10000151";"United States";"San Francisco";"California";94122;"West";8187.65;5;0.0;327.506
2507;"CA-2014-143917";"2014-07-25";"2014-07-27";"Second Class";"KL-16645";"FUR-FU-10004351";"United States";"San Francisco";"California";94122;"West";77.92;8;0.0;34.2848
2508;"CA-2015-120397";"2015-07-02";"2015-07-02";"Same Day";"RB-19435";"OFF-AP-10001293";"United States";"Houston";"Texas";77070;"Central";32.784;4;0.8;-85.2384
2509;"CA-2017-163902";"2017-03-02";"2017-03-08";"Standard Class";"MY-17380";"TEC-PH-10000675";"United States";"Los Angeles";"California";90045;"West";196.776;3;0.2;14.7582
2510;"CA-2017-163902";"2017-03-02";"2017-03-08";"Standard Class";"MY-17380";"TEC-AC-10000580";"United States";"Los Angeles";"California";90045;"West";479.94;6;0.0;52.7934
2511;"CA-2016-136812";"2016-11-18";"2016-11-23";"Standard Class";"AW-10930";"OFF-ST-10003470";"United States";"Oklahoma City";"Oklahoma";73120;"Central";1117.92;4;0.0;55.896
2512;"CA-2015-102722";"2015-04-18";"2015-04-19";"First Class";"KW-16570";"TEC-AC-10003116";"United States";"Monroe";"Louisiana";71203;"South";106.5;6;0.0;41.535
2513;"CA-2017-155089";"2017-12-02";"2017-12-06";"Standard Class";"DB-12910";"OFF-BI-10002429";"United States";"Tampa";"Florida";33614;"South";45.66;5;0.7;-33.484
2514;"CA-2016-124506";"2016-11-11";"2016-11-17";"Standard Class";"BB-11545";"TEC-AC-10003280";"United States";"Chicago";"Illinois";60623;"Central";95.968;4;0.2;1.1996
2515;"CA-2016-124506";"2016-11-11";"2016-11-17";"Standard Class";"BB-11545";"FUR-CH-10004540";"United States";"Chicago";"Illinois";60623;"Central";47.992;2;0.3;-2.0568
2516;"CA-2014-106572";"2014-09-05";"2014-09-10";"Standard Class";"NP-18700";"OFF-ST-10000585";"United States";"Bowling Green";"Ohio";43402;"East";264.32;2;0.2;19.824
2517;"CA-2014-128888";"2014-11-15";"2014-11-22";"Standard Class";"PB-19105";"OFF-EN-10003001";"United States";"Houston";"Texas";77095;"Central";604.656;9;0.2;204.0714
2518;"CA-2017-123134";"2017-05-02";"2017-05-07";"Standard Class";"DW-13585";"FUR-FU-10003975";"United States";"Westfield";"New Jersey";7090;"East";129.93;3;0.0;12.993
2519;"CA-2016-124352";"2016-10-15";"2016-10-21";"Standard Class";"CD-12790";"OFF-LA-10004559";"United States";"Oklahoma City";"Oklahoma";73120;"Central";20.16;7;0.0;9.8784
2520;"CA-2016-124352";"2016-10-15";"2016-10-21";"Standard Class";"CD-12790";"OFF-LA-10003223";"United States";"Oklahoma City";"Oklahoma";73120;"Central";29.46;6;0.0;14.4354
2521;"CA-2016-124352";"2016-10-15";"2016-10-21";"Standard Class";"CD-12790";"OFF-AP-10002651";"United States";"Oklahoma City";"Oklahoma";73120;"Central";868.59;3;0.0;251.8911
2522;"CA-2016-124352";"2016-10-15";"2016-10-21";"Standard Class";"CD-12790";"OFF-PA-10003177";"United States";"Oklahoma City";"Oklahoma";73120;"Central";12.96;2;0.0;6.2208
2523;"CA-2016-124352";"2016-10-15";"2016-10-21";"Standard Class";"CD-12790";"TEC-PH-10003442";"United States";"Oklahoma City";"Oklahoma";73120;"Central";5.5;1;0.0;1.375
2524;"CA-2016-124352";"2016-10-15";"2016-10-21";"Standard Class";"CD-12790";"OFF-BI-10000977";"United States";"Oklahoma City";"Oklahoma";73120;"Central";121.6;4;0.0;55.936
2525;"CA-2015-124541";"2015-04-06";"2015-04-10";"Standard Class";"TT-21220";"OFF-AR-10004078";"United States";"Houston";"Texas";77041;"Central";42.048;9;0.2;5.256
2526;"CA-2015-124541";"2015-04-06";"2015-04-10";"Standard Class";"TT-21220";"TEC-AC-10002550";"United States";"Houston";"Texas";77041;"Central";25.488;2;0.2;4.4604
2527;"CA-2015-124541";"2015-04-06";"2015-04-10";"Standard Class";"TT-21220";"OFF-BI-10004965";"United States";"Houston";"Texas";77041;"Central";6.9;3;0.8;-12.075
2528;"CA-2015-124541";"2015-04-06";"2015-04-10";"Standard Class";"TT-21220";"OFF-BI-10004209";"United States";"Houston";"Texas";77041;"Central";9.648;6;0.8;-16.884
2529;"CA-2015-124541";"2015-04-06";"2015-04-10";"Standard Class";"TT-21220";"OFF-PA-10001526";"United States";"Houston";"Texas";77041;"Central";7.968;2;0.2;2.8884
2530;"CA-2014-108707";"2014-10-24";"2014-10-29";"Standard Class";"DB-12910";"OFF-PA-10000788";"United States";"Fort Lauderdale";"Florida";33311;"South";10.368;2;0.2;3.6288
2531;"CA-2014-111500";"2014-08-17";"2014-08-21";"Standard Class";"DJ-13510";"OFF-PA-10000595";"United States";"Little Rock";"Arkansas";72209;"South";114.2;5;0.0;52.532
2532;"CA-2014-111500";"2014-08-17";"2014-08-21";"Standard Class";"DJ-13510";"OFF-BI-10000829";"United States";"Little Rock";"Arkansas";72209;"South";17.96;4;0.0;8.2616
2533;"CA-2014-111500";"2014-08-17";"2014-08-21";"Standard Class";"DJ-13510";"OFF-FA-10002676";"United States";"Little Rock";"Arkansas";72209;"South";12.67;7;0.0;4.5612
2534;"CA-2014-111500";"2014-08-17";"2014-08-21";"Standard Class";"DJ-13510";"TEC-AC-10000844";"United States";"Little Rock";"Arkansas";72209;"South";339.96;4;0.0;122.3856
2535;"US-2017-117723";"2017-08-15";"2017-08-18";"Second Class";"DL-13495";"OFF-ST-10004459";"United States";"Philadelphia";"Pennsylvania";19120;"East";1801.632;6;0.2;-337.806
2536;"CA-2015-143238";"2015-09-06";"2015-09-08";"First Class";"LO-17170";"TEC-AC-10003499";"United States";"La Quinta";"California";92253;"West";46.32;4;0.0;18.0648
2537;"CA-2015-168746";"2015-01-27";"2015-01-29";"Second Class";"SV-20365";"FUR-CH-10000513";"United States";"Cleveland";"Ohio";44105;"East";181.986;2;0.3;-54.5958
2538;"CA-2015-168746";"2015-01-27";"2015-01-29";"Second Class";"SV-20365";"TEC-PH-10000895";"United States";"Cleveland";"Ohio";44105;"East";431.976;4;0.4;-100.7944
2539;"CA-2015-168746";"2015-01-27";"2015-01-29";"Second Class";"SV-20365";"TEC-PH-10002555";"United States";"Cleveland";"Ohio";44105;"East";155.37;1;0.4;-36.253
2540;"CA-2015-113404";"2015-07-16";"2015-07-16";"Same Day";"EM-13810";"FUR-CH-10003312";"United States";"San Francisco";"California";94122;"West";1348.704;6;0.2;-219.1644
2541;"CA-2015-113404";"2015-07-16";"2015-07-16";"Same Day";"EM-13810";"FUR-CH-10004086";"United States";"San Francisco";"California";94122;"West";700.152;3;0.2;78.7671
2542;"CA-2016-144792";"2016-04-30";"2016-05-04";"Standard Class";"KD-16615";"FUR-FU-10002759";"United States";"Scottsdale";"Arizona";85254;"West";111.888;7;0.2;22.3776
2543;"CA-2014-164385";"2014-09-26";"2014-10-01";"Second Class";"NB-18580";"OFF-AP-10002191";"United States";"Philadelphia";"Pennsylvania";19134;"East";143.952;3;0.2;14.3952
2544;"US-2016-114174";"2016-09-08";"2016-09-14";"Standard Class";"AP-10720";"FUR-BO-10003450";"United States";"Malden";"Massachusetts";2148;"East";173.94;3;0.0;13.9152
2545;"US-2016-114174";"2016-09-08";"2016-09-14";"Standard Class";"AP-10720";"OFF-LA-10000248";"United States";"Malden";"Massachusetts";2148;"East";14.76;4;0.0;6.9372
2546;"CA-2017-108070";"2017-04-16";"2017-04-20";"Standard Class";"JE-15745";"OFF-ST-10004804";"United States";"San Jose";"California";95123;"West";205.92;4;0.0;2.0592
2547;"CA-2017-108070";"2017-04-16";"2017-04-20";"Standard Class";"JE-15745";"FUR-BO-10001337";"United States";"San Jose";"California";95123;"West";102.833;1;0.15;-6.049
2548;"US-2015-128090";"2015-08-16";"2015-08-22";"Standard Class";"JM-15865";"OFF-AR-10002255";"United States";"Phoenix";"Arizona";85023;"West";2.304;1;0.2;0.2592
2549;"US-2015-128090";"2015-08-16";"2015-08-22";"Standard Class";"JM-15865";"TEC-PH-10002624";"United States";"Phoenix";"Arizona";85023;"West";1879.96;5;0.2;211.4955
2550;"US-2015-128090";"2015-08-16";"2015-08-22";"Standard Class";"JM-15865";"OFF-PA-10001878";"United States";"Phoenix";"Arizona";85023;"West";313.024;8;0.2;105.6456
2551;"US-2015-128090";"2015-08-16";"2015-08-22";"Standard Class";"JM-15865";"OFF-LA-10000452";"United States";"Phoenix";"Arizona";85023;"West";5.04;2;0.2;1.764
2552;"CA-2017-101042";"2017-11-19";"2017-11-23";"Standard Class";"AB-10105";"FUR-FU-10004665";"United States";"Henderson";"Kentucky";42420;"South";821.88;6;0.0;213.6888
2553;"CA-2017-101042";"2017-11-19";"2017-11-23";"Standard Class";"AB-10105";"OFF-BI-10000088";"United States";"Henderson";"Kentucky";42420;"South";21.96;2;0.0;10.7604
2554;"CA-2016-155439";"2016-09-14";"2016-09-18";"Standard Class";"PN-18775";"OFF-PA-10000029";"United States";"Columbia";"South Carolina";29203;"South";25.92;4;0.0;12.4416
2555;"CA-2016-118626";"2016-08-15";"2016-08-20";"Standard Class";"JC-15775";"TEC-PH-10000369";"United States";"Tallahassee";"Florida";32303;"South";705.544;7;0.2;70.5544
2556;"CA-2015-111458";"2015-09-26";"2015-09-30";"Standard Class";"PF-19165";"TEC-AC-10001590";"United States";"New York City";"New York";10035;"East";50.0;2;0.0;12.0
2557;"US-2016-126844";"2016-10-08";"2016-10-14";"Standard Class";"BW-11110";"FUR-FU-10004909";"United States";"Houston";"Texas";77070;"Central";51.712;8;0.6;-32.32
2558;"US-2015-112508";"2015-03-24";"2015-03-30";"Standard Class";"BP-11185";"OFF-AP-10002287";"United States";"Coral Springs";"Florida";33065;"South";6.992;2;0.2;0.5244
2559;"CA-2015-147788";"2015-05-31";"2015-06-04";"Standard Class";"TM-21010";"FUR-BO-10004357";"United States";"Orem";"Utah";84057;"West";1406.86;7;0.0;140.686
2560;"CA-2015-147788";"2015-05-31";"2015-06-04";"Standard Class";"TM-21010";"OFF-LA-10003766";"United States";"Orem";"Utah";84057;"West";15.75;5;0.0;7.56
2561;"CA-2015-147788";"2015-05-31";"2015-06-04";"Standard Class";"TM-21010";"OFF-ST-10000046";"United States";"Orem";"Utah";84057;"West";323.1;2;0.0;61.389
2562;"CA-2015-144288";"2015-12-25";"2015-12-31";"Standard Class";"MB-17305";"OFF-LA-10003190";"United States";"Nashville";"Tennessee";37211;"South";9.216;4;0.2;3.3408
2563;"CA-2015-144288";"2015-12-25";"2015-12-31";"Standard Class";"MB-17305";"OFF-PA-10002787";"United States";"Nashville";"Tennessee";37211;"South";10.368;2;0.2;3.6288
2564;"CA-2015-110632";"2015-03-17";"2015-03-22";"Second Class";"HR-14830";"TEC-AC-10000387";"United States";"New York City";"New York";10009;"East";15.02;1;0.0;2.7036
2565;"CA-2015-110632";"2015-03-17";"2015-03-22";"Second Class";"HR-14830";"OFF-ST-10001291";"United States";"New York City";"New York";10009;"East";33.82;2;0.0;9.1314
2566;"CA-2017-109589";"2017-12-21";"2017-12-24";"First Class";"BD-11635";"TEC-AC-10003116";"United States";"Bowling Green";"Kentucky";42104;"South";71.0;4;0.0;27.69
2567;"CA-2017-123967";"2017-11-01";"2017-11-03";"Second Class";"SF-20200";"OFF-BI-10001308";"United States";"Bellingham";"Washington";98226;"West";25.12;5;0.2;7.85
2568;"CA-2017-123967";"2017-11-01";"2017-11-03";"Second Class";"SF-20200";"FUR-TA-10003954";"United States";"Bellingham";"Washington";98226;"West";2665.62;9;0.0;239.9058
2569;"CA-2017-148929";"2017-09-07";"2017-09-11";"Standard Class";"SP-20620";"OFF-ST-10003282";"United States";"New York City";"New York";10011;"East";478.08;8;0.0;133.8624
2570;"CA-2017-134404";"2017-12-27";"2017-12-27";"Same Day";"DR-12880";"TEC-PH-10000576";"United States";"Newark";"Ohio";43055;"East";164.388;2;0.4;-35.6174
2571;"CA-2017-134404";"2017-12-27";"2017-12-27";"Same Day";"DR-12880";"OFF-AR-10004441";"United States";"Newark";"Ohio";43055;"East";13.248;4;0.2;3.6432
2572;"CA-2017-109778";"2017-07-16";"2017-07-21";"Standard Class";"VM-21685";"OFF-AR-10003759";"United States";"Woodstock";"Illinois";60098;"Central";2.912;2;0.2;0.91
2573;"CA-2016-155845";"2016-08-12";"2016-08-15";"Second Class";"CM-12235";"TEC-AC-10004145";"United States";"Carrollton";"Texas";75007;"Central";1399.944;7;0.2;52.4979
2574;"CA-2017-145128";"2017-07-09";"2017-07-14";"Standard Class";"SM-20320";"FUR-FU-10000293";"United States";"Lafayette";"Indiana";47905;"Central";526.45;5;0.0;31.587
2575;"CA-2014-129091";"2014-11-22";"2014-11-27";"Standard Class";"RA-19885";"OFF-EN-10004955";"United States";"Columbus";"Georgia";31907;"South";16.23;3;0.0;7.9527
2576;"CA-2014-129091";"2014-11-22";"2014-11-27";"Standard Class";"RA-19885";"OFF-BI-10001071";"United States";"Columbus";"Georgia";31907;"South";319.9;5;0.0;156.751
2577;"CA-2014-129091";"2014-11-22";"2014-11-27";"Standard Class";"RA-19885";"OFF-EN-10001990";"United States";"Columbus";"Georgia";31907;"South";11.36;2;0.0;5.3392
2578;"CA-2014-129091";"2014-11-22";"2014-11-27";"Standard Class";"RA-19885";"OFF-AP-10002734";"United States";"Columbus";"Georgia";31907;"South";675.12;3;0.0;290.3016
2579;"US-2014-155502";"2014-01-26";"2014-01-31";"Standard Class";"SD-20485";"FUR-FU-10004587";"United States";"Alexandria";"Virginia";22304;"South";62.82;3;0.0;30.7818
2580;"US-2014-155502";"2014-01-26";"2014-01-31";"Standard Class";"SD-20485";"OFF-ST-10004337";"United States";"Alexandria";"Virginia";22304;"South";489.92;8;0.0;0.0
2581;"US-2014-155502";"2014-01-26";"2014-01-31";"Standard Class";"SD-20485";"OFF-PA-10003072";"United States";"Alexandria";"Virginia";22304;"South";19.44;3;0.0;9.3312
2582;"US-2014-155502";"2014-01-26";"2014-01-31";"Standard Class";"SD-20485";"OFF-PA-10000380";"United States";"Alexandria";"Virginia";22304;"South";16.68;2;0.0;8.34
2583;"US-2014-155502";"2014-01-26";"2014-01-31";"Standard Class";"SD-20485";"TEC-PH-10004833";"United States";"Alexandria";"Virginia";22304;"South";155.35;13;0.0;0.0
2584;"US-2014-155502";"2014-01-26";"2014-01-31";"Standard Class";"SD-20485";"FUR-FU-10001847";"United States";"Alexandria";"Virginia";22304;"South";12.42;3;0.0;4.4712
2585;"US-2014-155502";"2014-01-26";"2014-01-31";"Standard Class";"SD-20485";"TEC-PH-10002103";"United States";"Alexandria";"Virginia";22304;"South";187.98;2;0.0;52.6344
2586;"CA-2015-121041";"2015-11-03";"2015-11-10";"Standard Class";"CS-12250";"OFF-EN-10001137";"United States";"Haltom City";"Texas";76117;"Central";6.608;2;0.2;2.1476
2587;"CA-2017-131695";"2017-06-30";"2017-07-06";"Standard Class";"RA-19285";"OFF-ST-10001476";"United States";"New York City";"New York";10024;"East";248.57;7;0.0;67.1139
2588;"CA-2017-131695";"2017-06-30";"2017-07-06";"Standard Class";"RA-19285";"FUR-FU-10002045";"United States";"New York City";"New York";10024;"East";22.23;1;0.0;9.7812
2589;"CA-2016-137729";"2016-05-05";"2016-05-09";"Standard Class";"BF-11005";"OFF-ST-10001505";"United States";"Los Angeles";"California";90004;"West";5.98;1;0.0;1.0166
2590;"CA-2016-137729";"2016-05-05";"2016-05-09";"Standard Class";"BF-11005";"TEC-PH-10001433";"United States";"Los Angeles";"California";90004;"West";246.168;3;0.2;21.5397
2591;"US-2016-115455";"2016-09-08";"2016-09-14";"Standard Class";"SE-20110";"FUR-FU-10004671";"United States";"Wheeling";"Illinois";60090;"Central";14.136;2;0.6;-7.7748
2592;"US-2016-115455";"2016-09-08";"2016-09-14";"Standard Class";"SE-20110";"FUR-TA-10003569";"United States";"Wheeling";"Illinois";60090;"Central";601.47;3;0.5;-300.735
2593;"CA-2017-128300";"2017-11-24";"2017-11-26";"Second Class";"RS-19765";"TEC-PH-10002807";"United States";"Summerville";"South Carolina";29483;"South";79.1;2;0.0;39.55
2594;"CA-2017-128300";"2017-11-24";"2017-11-26";"Second Class";"RS-19765";"OFF-BI-10001597";"United States";"Summerville";"South Carolina";29483;"South";327.84;8;0.0;157.3632
2595;"CA-2017-149048";"2017-05-13";"2017-05-17";"Standard Class";"BM-11650";"OFF-EN-10003296";"United States";"Columbus";"Indiana";47201;"Central";180.96;2;0.0;81.432
2596;"CA-2017-149048";"2017-05-13";"2017-05-17";"Standard Class";"BM-11650";"OFF-BI-10004632";"United States";"Columbus";"Indiana";47201;"Central";914.97;3;0.0;411.7365
2597;"CA-2017-149048";"2017-05-13";"2017-05-17";"Standard Class";"BM-11650";"TEC-PH-10002310";"United States";"Columbus";"Indiana";47201;"Central";587.97;3;0.0;158.7519
2598;"CA-2017-149048";"2017-05-13";"2017-05-17";"Standard Class";"BM-11650";"OFF-ST-10000078";"United States";"Columbus";"Indiana";47201;"Central";530.34;2;0.0;95.4612
2599;"CA-2017-149048";"2017-05-13";"2017-05-17";"Standard Class";"BM-11650";"OFF-PA-10001752";"United States";"Columbus";"Indiana";47201;"Central";14.94;3;0.0;7.3206
2600;"CA-2017-108553";"2017-04-23";"2017-04-29";"Standard Class";"SK-19990";"OFF-AP-10000026";"United States";"New York City";"New York";10024;"East";121.94;2;0.0;35.3626
2601;"CA-2017-108553";"2017-04-23";"2017-04-29";"Standard Class";"SK-19990";"OFF-SU-10002573";"United States";"New York City";"New York";10024;"East";122.71;7;0.0;36.813
2602;"CA-2016-165848";"2016-06-04";"2016-06-04";"Same Day";"EN-13780";"OFF-PA-10000349";"United States";"New York City";"New York";10035;"East";14.94;3;0.0;7.0218
2603;"CA-2016-165848";"2016-06-04";"2016-06-04";"Same Day";"EN-13780";"TEC-MA-10003356";"United States";"New York City";"New York";10035;"East";1349.85;3;0.0;364.4595
2604;"CA-2016-165848";"2016-06-04";"2016-06-04";"Same Day";"EN-13780";"FUR-BO-10000362";"United States";"New York City";"New York";10035;"East";136.784;1;0.2;5.1294
2605;"CA-2016-165848";"2016-06-04";"2016-06-04";"Same Day";"EN-13780";"FUR-FU-10003878";"United States";"New York City";"New York";10035;"East";61.12;4;0.0;20.7808
2606;"CA-2014-112718";"2014-12-16";"2014-12-21";"Standard Class";"KN-16450";"OFF-BI-10000591";"United States";"Jacksonville";"Florida";32216;"South";1.167;1;0.7;-0.8558
